Movie_Rank,Movie_Title,Movie_Description,Movie_Release_Year,Movie_Review_Rating,Movie_Rating_Count,Movie_Content_Rating,Movie_Genres,Movie_Runtime_Duration,Movie_Runtime_Duration_Minutes,Movie_Link,Movie_Title_Number,Movie_Image_URL
195,Ratatouille,A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.,N/A,8.1,896083,G,"Animation, Adventure, Comedy",PT1H51M,111,https://www.imdb.com/title/tt0382932/,tt0382932,https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_.jpg
196,How to Train Your Dragon,"A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.",N/A,8.1,857966,PG,"Animation, Action, Adventure",PT1H38M,98,https://www.imdb.com/title/tt0892769/,tt0892769,https://m.media-amazon.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@._V1_.jpg
197,"Monsters, Inc.","In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think.",N/A,8.1,1036122,G,"Animation, Adventure, Comedy",PT1H32M,92,https://www.imdb.com/title/tt0198781/,tt0198781,https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_.jpg
198,In the Name of the Father,"An Irish man&apos;s coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. Meanwhile, a British lawyer fights to clear their names and free them.",N/A,8.1,197520,R,"Biography, Crime, Drama",PT2H13M,133,https://www.imdb.com/title/tt0107207/,tt0107207,https://m.media-amazon.com/images/M/MV5BMGZiZDVjNzYtZWM4ZC00MzVkLThhNDEtMDJlOTBhYzVjMmNhXkEyXkFqcGc@._V1_.jpg
199,Jaws,"When a massive killer shark unleashes chaos on a beach community off Long Island, it&apos;s up to the local police chief, a marine biologist, and an old seafarer to hunt the beast down.",N/A,8.1,705716,PG,"Adventure, Horror, Thriller",PT2H4M,124,https://www.imdb.com/title/tt0073195/,tt0073195,https://m.media-amazon.com/images/M/MV5BYjViNDQzNmUtYzkxZi00NTk5LTljMmItYjJlZmZkODIxNjU1XkEyXkFqcGc@._V1_.jpg
200,Relatos salvajes,Six short stories that explore the extremities of human behavior involving people in distress.,N/A,8.1,230622,R,"Comedy, Drama, Thriller",PT2H2M,122,https://www.imdb.com/title/tt3011894/,tt3011894,https://m.media-amazon.com/images/M/MV5BNzAzMjA1ODAxOV5BMl5BanBnXkFtZTgwODg4NTQzNDE@._V1_.jpg
201,The Gold Rush,"A prospector goes to the Klondike during the 1890s gold rush in hopes of making his fortune, and is smitten with a girl he sees in a dance hall.",N/A,8.1,125141,Approved,"Adventure, Comedy, Drama",PT1H35M,95,https://www.imdb.com/title/tt0015864/,tt0015864,https://m.media-amazon.com/images/M/MV5BNGU1NjYzYTAtZmY0YS00NWIzLTkzNzUtYzc2ZTIyOTIxZjVhXkEyXkFqcGc@._V1_.jpg
202,Ford v Ferrari,American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,N/A,8.1,533368,PG-13,"Action, Biography, Drama",PT2H32M,152,https://www.imdb.com/title/tt1950186/,tt1950186,https://m.media-amazon.com/images/M/MV5BOTBjNTEyNjYtYjdkNi00YzE5LTljYzUtZjVlYmYwZmJmZWYxXkEyXkFqcGc@._V1_.jpg
203,Sherlock Jr.,"A film projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend&apos;s father&apos;s pocketwatch.",N/A,8.2,62967,Passed,"Action, Comedy, Romance",PT45M,45,https://www.imdb.com/title/tt0015324/,tt0015324,https://m.media-amazon.com/images/M/MV5BMjQzM2E2NjYtYmRjMC00ZmVlLTljZTgtNmQ5MGZlNDYyZTc5XkEyXkFqcGc@._V1_.jpg
204,Mary and Max.,"In 1976 Melbourne, a lonely 8-year-old girl strikes up a correspondence with an unlikely pen pal: a severely obese 44-year-old New Yorker with Asperger&apos;s syndrome.",N/A,8.1,197403,Not Rated,"Animation, Comedy, Drama",PT1H32M,92,https://www.imdb.com/title/tt0978762/,tt0978762,https://m.media-amazon.com/images/M/MV5BNzY2Mjc4NjMtNGY4Mi00NzM5LTk3ZTQtN2VkNzVkMzRmM2Y2XkEyXkFqcGc@._V1_.jpg
205,The Deer Hunter,An in-depth examination of the ways in which the Vietnam War impacts and disrupts the lives of several friends in a small steel mill town in Pennsylvania.,N/A,8.1,377811,R,"Drama, War",PT3H3M,183,https://www.imdb.com/title/tt0077416/,tt0077416,https://m.media-amazon.com/images/M/MV5BZGI4YmVhMzMtMWExMS00MGZiLTg2MmItM2I2MWZjODAyM2U5XkEyXkFqcGc@._V1_.jpg
206,Le salaire de la peur,"In a decrepit South American village, four men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.",N/A,8.1,71244,Not Rated,"Adventure, Drama, Thriller",PT2H36M,156,https://www.imdb.com/title/tt0046268/,tt0046268,https://m.media-amazon.com/images/M/MV5BMDdhOGMwODQtZGM2MS00NGQxLWEyZDMtOTkzMjFjYjI3ZmM2XkEyXkFqcGc@._V1_.jpg
207,The General,"After being rejected by the Confederate military, not realizing it was due to his crucial civilian role, an engineer must single-handedly recapture his beloved locomotive after it is seized by Union spies and return it through ene...",N/A,8.1,103552,Passed,"Action, Adventure, Comedy",PT1H18M,78,https://www.imdb.com/title/tt0017925/,tt0017925,https://m.media-amazon.com/images/M/MV5BMTVhM2Y1MDUtMDkxYi00Y2UxLWI2MTMtZjMzYTY4ODM4MGIzXkEyXkFqcGc@._V1_.jpg
208,Mr. Smith Goes to Washington,"A naive youth leader is appointed to fill a vacancy in the U.S. Senate. His idealistic plans promptly collide with corruption at home and subterfuge from his hero in Washington, but he tries to forge ahead despite attacks on his c...",N/A,8.1,126847,Approved,"Comedy, Drama",PT2H9M,129,https://www.imdb.com/title/tt0031679/,tt0031679,https://m.media-amazon.com/images/M/MV5BMDU4ZjNmMjEtMjcxYi00NDAxLWFlMjQtNWIyNjg5NWUzNTdjXkEyXkFqcGc@._V1_.jpg
209,On the Waterfront,"An ex-prize fighter turned New Jersey longshoreman struggles to stand up to his corrupt union bosses, including his older brother, as he starts to connect with the grieving sister of one of the syndicate&apos;s victims.",N/A,8.1,173712,Approved,"Crime, Drama, Thriller",PT1H48M,108,https://www.imdb.com/title/tt0047296/,tt0047296,https://m.media-amazon.com/images/M/MV5BZDJlYTM1ZGYtZTM4YS00MzFhLThiZjktYzQ0ZjAzMGYwZTU3XkEyXkFqcGc@._V1_.jpg
210,Logan,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",N/A,8.1,897240,R,"Action, Drama, Sci-Fi",PT2H17M,137,https://www.imdb.com/title/tt3315342/,tt3315342,https://m.media-amazon.com/images/M/MV5BM2JjODdkMGMtNmY2YS00OGM2LThiY2YtZGYyNzE4Nzc2ODA0XkEyXkFqcGc@._V1_.jpg
211,Smultronstället,"After living a life marked by coldness, an aging professor is forced to confront the emptiness of his existence.",N/A,8.1,121482,Not Rated,"Drama, Romance",PT1H32M,92,https://www.imdb.com/title/tt0050986/,tt0050986,https://m.media-amazon.com/images/M/MV5BZWQ5MDllM2EtZWRmNS00MmZiLWI4ZWQtMjRiY2Q5MTAxODY4XkEyXkFqcGc@._V1_.jpg
212,Rocky,A small-time Philadelphia boxer gets a supremely rare chance to fight the world heavyweight champion in a bout in which he strives to go the distance for his self-respect.,N/A,8.1,665379,PG,"Drama, Sport",PT2H,120,https://www.imdb.com/title/tt0075148/,tt0075148,https://m.media-amazon.com/images/M/MV5BZDEyY2M2MGMtYjg5OC00ZWFjLWFkZDQtNmQzZTdiYmYzZTBkXkEyXkFqcGc@._V1_.jpg
213,Tôkyô monogatari,"An old couple visit their children and grandchildren in the city, but receive little attention.",N/A,8.1,74901,Not Rated,Drama,PT2H17M,137,https://www.imdb.com/title/tt0046438/,tt0046438,https://m.media-amazon.com/images/M/MV5BODdkNzcxZjItMDU2Yy00Y2JlLWFkYTQtNzIwM2Q4MWU5MTU2XkEyXkFqcGc@._V1_.jpg
214,The Third Man,"Pulp novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.",N/A,8.1,190888,Approved,"Drama, Film-Noir, Mystery",PT1H44M,104,https://www.imdb.com/title/tt0041959/,tt0041959,https://m.media-amazon.com/images/M/MV5BNGVjMTMxZTQtMmVlNy00YmI0LWJjMDUtYTgyZWU1Njg5ZGRiXkEyXkFqcGc@._V1_.jpg
215,Spotlight,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",N/A,8.1,522076,R,"Biography, Crime, Drama",PT2H9M,129,https://www.imdb.com/title/tt1895587/,tt1895587,https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_.jpg
216,Maharaja,"A barber seeks vengeance after his home is burglarized, cryptically telling police his &quot;lakshmi&quot; has been taken, leaving them uncertain if it&apos;s a person or object. His quest to recover the elusive &quot;lakshmi&quot; unfolds.",N/A,8.4,71695,N/A,"Action, Crime, Drama",PT2H21M,141,https://www.imdb.com/title/tt26548265/,tt26548265,https://m.media-amazon.com/images/M/MV5BOTFlMTIxOGItZTk0Zi00MTk2LWJiM2UtMzlhZWYzNjQ4N2Y3XkEyXkFqcGc@._V1_.jpg
217,Pirates of the Caribbean: The Curse of the Black Pearl,"Blacksmith Will Turner teams up with eccentric pirate &quot;Captain&quot; Jack Sparrow to save Elizabeth Swann, the governor&apos;s daughter and his love, from Jack&apos;s former pirate allies, who are now undead.",N/A,8.1,1276610,PG-13,"Action, Adventure, Fantasy",PT2H23M,143,https://www.imdb.com/title/tt0325980/,tt0325980,https://m.media-amazon.com/images/M/MV5BNDhlMzEyNzItMTA5Mi00YWRhLThlNTktYTQyMTA0MDIyNDEyXkEyXkFqcGc@._V1_.jpg
218,The Terminator,A cyborg assassin from the future attempts to find and kill a young woman who is destined to give birth to a warrior that will lead a resistance to save humankind from extinction.,N/A,8.1,971705,R,"Action, Adventure, Sci-Fi",PT1H47M,107,https://www.imdb.com/title/tt0088247/,tt0088247,https://m.media-amazon.com/images/M/MV5BZmE0YzIxM2QtMGNlMi00MjRmLWE3MWMtOWQzMGVjMmU0YTFmXkEyXkFqcGc@._V1_.jpg
219,The Big Lebowski,"Jeff &quot;The Dude&quot; Lebowski, mistaken for a millionaire of the same name, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.",N/A,8.1,895407,R,"Comedy, Crime",PT1H57M,117,https://www.imdb.com/title/tt0118715/,tt0118715,https://m.media-amazon.com/images/M/MV5BY2E3OWQ5OWYtYTRkMC00NjVjLWIzZDQtNmRmM2ZiYTIyYmYxXkEyXkFqcGc@._V1_.jpg
220,Det sjunde inseglet,"A knight returning to Sweden after the Crusades seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague.",N/A,8.1,210291,Not Rated,"Drama, Fantasy",PT1H36M,96,https://www.imdb.com/title/tt0050976/,tt0050976,https://m.media-amazon.com/images/M/MV5BZDlmYTkzOWUtODQ0MS00MmM4LWE3ZjMtYTEwNGUwMmJkYzIxXkEyXkFqcGc@._V1_.jpg
221,La haine,24 hours in the lives of three young men in the French suburbs the day after a violent riot.,N/A,8.1,214500,Not Rated,"Crime, Drama",PT1H38M,98,https://www.imdb.com/title/tt0113247/,tt0113247,https://m.media-amazon.com/images/M/MV5BMThlMDA3NDYtZGM2Zi00NmJhLThlYWItZjViZTkzZWU1ZWRiXkEyXkFqcGc@._V1_.jpg
222,Room,"A little boy is held captive in a room with his mother since his birth, so he has never known the world outside.",N/A,8.1,470423,R,"Drama, Thriller",PT1H58M,118,https://www.imdb.com/title/tt3170832/,tt3170832,https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_.jpg
223,Jai Bhim,"When a tribal man is arrested for a case of alleged theft, his wife turns to a human-rights lawyer to help bring justice.",N/A,8.6,227743,Approved,"Crime, Drama",PT2H44M,164,https://www.imdb.com/title/tt15097216/,tt15097216,https://m.media-amazon.com/images/M/MV5BZjEyNDIzNmEtMjdkYS00ZDAwLTljOWYtNDRhYTVhYTlmOTk1XkEyXkFqcGc@._V1_.jpg
224,Hotel Rwanda,"Paul Rusesabagina, a hotel manager, houses over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda, Africa.",N/A,8.1,385497,PG-13,"Biography, Drama, History",PT2H1M,121,https://www.imdb.com/title/tt0395169/,tt0395169,https://m.media-amazon.com/images/M/MV5BY2FmMWRmZmQtN2IzMS00OGVmLWFmNjktMTM0YWQzODcwYTEwXkEyXkFqcGc@._V1_.jpg
225,Platoon,"Chris Taylor, a neophyte recruit in Vietnam, finds himself caught in a battle of wills between two sergeants, one good and the other evil. A shrewd examination of the brutality of war and the duality of man in conflict.",N/A,8.1,459166,R,"Drama, War",PT2H,120,https://www.imdb.com/title/tt0091763/,tt0091763,https://m.media-amazon.com/images/M/MV5BZjE4YjllODAtZGMxZS00Mjg2LThkOWUtZjNkMjQ5YThiNDU4XkEyXkFqcGc@._V1_.jpg
226,The Best Years of Our Lives,"Three World War II veterans, two of them traumatized or disabled, return home to the American Midwest to discover that they and their families have been irreparably changed.",N/A,8.1,75380,Approved,"Drama, Romance, War",PT2H50M,170,https://www.imdb.com/title/tt0036868/,tt0036868,https://m.media-amazon.com/images/M/MV5BNTgxMzUyODQtMDJmZC00ZGMyLWI3MzAtZTYwYjBjZjFmMzIxXkEyXkFqcGc@._V1_.jpg
227,Before Sunset,"Nine years after Jesse and Celine first met, they encounter each other again on the French leg of Jesse&apos;s book tour.",N/A,8.1,304683,R,"Drama, Romance",PT1H20M,80,https://www.imdb.com/title/tt0381681/,tt0381681,https://m.media-amazon.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_.jpg
228,The Sound of Music,A young novice is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.,N/A,8.1,279025,G,"Biography, Drama, Family",PT2H52M,172,https://www.imdb.com/title/tt0059742/,tt0059742,https://m.media-amazon.com/images/M/MV5BYWJhYmU4MjQtZDJhYi00ZGVjLTlkNTEtNzkzNGVjOWQ3MjcwXkEyXkFqcGc@._V1_.jpg
229,The Exorcist,"When a mysterious entity possesses a young girl, her mother seeks the help of two Catholic priests to save her life.",N/A,8.1,481554,R,Horror,PT2H2M,122,https://www.imdb.com/title/tt0070047/,tt0070047,https://m.media-amazon.com/images/M/MV5BZjg3YjE4ZjAtYTdmYS00ZTBkLWE1ZjgtNzAzODUwNzRiYjlmXkEyXkFqcGc@._V1_.jpg
230,The Incredibles,"While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world.",N/A,8.0,862992,PG,"Animation, Action, Adventure",PT1H55M,115,https://www.imdb.com/title/tt0317705/,tt0317705,https://m.media-amazon.com/images/M/MV5BMTY5OTU0OTc2NV5BMl5BanBnXkFtZTcwMzU4MDcyMQ@@._V1_.jpg
231,The Wizard of Oz,"Young Dorothy Gale and her dog Toto are swept away by a tornado from their Kansas farm to the magical Land of Oz and embark on a quest with three new friends to see the Wizard, who can return her to her home and fulfill the others...",N/A,8.1,453564,G,"Adventure, Family, Fantasy",PT1H42M,102,https://www.imdb.com/title/tt0032138/,tt0032138,https://m.media-amazon.com/images/M/MV5BYWRmY2I0MGItYTQ0OC00NWZmLWIwMDktYjJlNDc0MzVhMmViXkEyXkFqcGc@._V1_.jpg
232,Hachi: A Dog&apos;s Tale,"Professor Wilson discovers a lost Akita puppy on his way home. Despite objections from his wife, Hachi endears himself to the family and grows to be Parker&apos;s loyal companion. As their bond grows deeper, a beautiful relationship un...",N/A,8.1,331051,G,"Biography, Drama, Family",PT1H33M,93,https://www.imdb.com/title/tt1028532/,tt1028532,https://m.media-amazon.com/images/M/MV5BNTU5NjYyYTgtZGQ3My00MzRhLThjNGYtZmVjN2JjYjhkMjhhXkEyXkFqcGc@._V1_.jpg
233,Rush,"James Hunt and Niki Lauda, two extremely skilled Formula One racers, have an intense rivalry with each other. However, it is their enmity that pushes them to their limits.",N/A,8.1,540170,R,"Biography, Drama, Sport",PT2H3M,123,https://www.imdb.com/title/tt1979320/,tt1979320,https://m.media-amazon.com/images/M/MV5BMTZhOGQxM2ItNGQyYy00YzE5LWI5MjMtNmMzNGQzNDE1OTUzXkEyXkFqcGc@._V1_.jpg
234,La passion de Jeanne d&apos;Arc,"In 1431, Jeanne d&apos;Arc is placed on trial on charges of heresy, and the ecclesiastical jurists attempt to force her to recant her claims of holy visions.",N/A,8.1,65815,Passed,"Biography, Drama, History",PT1H54M,114,https://www.imdb.com/title/tt0019254/,tt0019254,https://m.media-amazon.com/images/M/MV5BNTE1MDliZjgtYTU2Yy00YjAxLTljYTItNDE2ZGYwYTY1MGQ1XkEyXkFqcGc@._V1_.jpg
235,Stand by Me,A writer recounts a childhood journey with his friends to find the body of a missing boy.,N/A,8.1,468402,R,"Adventure, Comedy, Drama",PT1H29M,89,https://www.imdb.com/title/tt0092005/,tt0092005,https://m.media-amazon.com/images/M/MV5BNGJkNTUwM2MtZWE2MS00YjNkLWE3MjktNWQwZDQxMDIyZWVmXkEyXkFqcGc@._V1_.jpg
236,Babam ve Oglum,The family of a left-wing journalist is torn apart after the military coup of Turkey in 1980.,N/A,8.2,98124,Not Rated,"Drama, Family",PT1H52M,112,https://www.imdb.com/title/tt0476735/,tt0476735,https://m.media-amazon.com/images/M/MV5BZDE3MTBkNmQtNGFjMC00YTcwLWExY2ItN2MyMGZkNWJlMmFmXkEyXkFqcGc@._V1_.jpg
237,Koe no katachi,"A deaf girl, Shoko, is bullied by the popular Shoya. As Shoya continues to bully Shoko, the class turns its back on him. Shoko transfers and Shoya grows up as an outcast. Alone and depressed, the regretful Shoya finds Shoko to mak...",N/A,8.1,124618,Not Rated,"Animation, Drama",PT2H10M,130,https://www.imdb.com/title/tt5323662/,tt5323662,https://m.media-amazon.com/images/M/MV5BOTFiNzRiOWEtYTQwNy00NmRiLWE0ZWYtNTE0YjExZjFmZjkwXkEyXkFqcGc@._V1_.jpg
238,The Iron Giant,A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy.,N/A,8.1,247735,PG,"Animation, Action, Adventure",PT1H26M,86,https://www.imdb.com/title/tt0129167/,tt0129167,https://m.media-amazon.com/images/M/MV5BODM4ZjZjMGEtYmFiMy00MThjLWIzZjUtMDU0ODg1NTI2MzIwXkEyXkFqcGc@._V1_.jpg
239,Network,"A television network cynically exploits a deranged former anchor&apos;s ravings and revelations about mass media for its own profit, but finds that his message may be difficult to control.",N/A,8.1,180827,R,Drama,PT2H1M,121,https://www.imdb.com/title/tt0074958/,tt0074958,https://m.media-amazon.com/images/M/MV5BY2E4ZGJiNTMtZTAxZC00MmVlLWI1NjYtMGVhMjhkOGEwZDhjXkEyXkFqcGc@._V1_.jpg
240,Ah-ga-ssi,"In 1930s Korea, a girl is hired as a handmaiden to a Japanese heiress who lives a secluded life on a countryside estate. But the maid has a secret: She is a pickpocket recruited by a swindler to help seduce the Lady and steal her ...",N/A,8.1,191066,Not Rated,"Drama, Romance, Thriller",PT2H25M,145,https://www.imdb.com/title/tt4016934/,tt4016934,https://m.media-amazon.com/images/M/MV5BOTllZDI1OGItOGUxNS00OGZhLWIzMjAtYzllZTY1YTA0ZmYwXkEyXkFqcGc@._V1_.jpg
241,La battaglia di Algeri,"In the 1950s, fear and violence escalate as the people of Algiers fight for independence from the French government.",N/A,8.1,71884,Not Rated,"Drama, War",PT2H1M,121,https://www.imdb.com/title/tt0058946/,tt0058946,https://m.media-amazon.com/images/M/MV5BMTY2Mjk0OGEtYTM3Yy00ZWZiLWFhNjAtNGExMjEzNGVmMDMxXkEyXkFqcGc@._V1_.jpg
242,The Grapes of Wrath,"An Oklahoma family, driven off their farm by the poverty and hopelessness of the Dust Bowl, joins the westward migration to California, suffering the misfortunes of the homeless in the Great Depression.",N/A,8.1,105920,Approved,Drama,PT2H9M,129,https://www.imdb.com/title/tt0032551/,tt0032551,https://m.media-amazon.com/images/M/MV5BZDgzZjk3OGYtNWI2Ny00MDg3LTgwYWEtNjI1ODAxNjA3ZmFlXkEyXkFqcGc@._V1_.jpg
243,To Be or Not to Be,"During the German occupation of Poland, an acting troupe becomes embroiled in a Polish soldier&apos;s efforts to track down a German spy.",N/A,8.1,47687,Approved,"Comedy, Romance, War",PT1H39M,99,https://www.imdb.com/title/tt0035446/,tt0035446,https://m.media-amazon.com/images/M/MV5BMTA5OTRkZGUtNDhhOS00OThmLTgwZWYtZGZkM2M4YjZhNzc5XkEyXkFqcGc@._V1_.jpg
244,Into the Wild,"After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness.",N/A,8.0,682604,R,"Adventure, Biography, Drama",PT2H28M,148,https://www.imdb.com/title/tt0758758/,tt0758758,https://m.media-amazon.com/images/M/MV5BNTgwZTJhNWMtNzVjMy00YzQzLWI4MTAtYmJhOGQ5ZmQ3MDM0XkEyXkFqcGc@._V1_.jpg
245,Groundhog Day,"A narcissistic, self-centered weatherman finds himself in a time loop on Groundhog Day.",N/A,8.0,721179,PG,"Comedy, Drama, Fantasy",PT1H41M,101,https://www.imdb.com/title/tt0107048/,tt0107048,https://m.media-amazon.com/images/M/MV5BOWE3MjQ3ZDAtNDQ2MC00YjBjLTk0ZWYtNjQ0YzQ4YWE3YTEyXkEyXkFqcGc@._V1_.jpg
246,The Help,"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids&apos; point of view on the white families for which they work, and the hardships they go through on a daily b...",N/A,8.1,516227,PG-13,Drama,PT2H26M,146,https://www.imdb.com/title/tt1454029/,tt1454029,https://m.media-amazon.com/images/M/MV5BMTM5OTMyMjIxOV5BMl5BanBnXkFtZTcwNzU4MjIwNQ@@._V1_.jpg
247,Gangs of Wasseypur,"A clash between Sultan and Shahid Khan leads to the expulsion of Khan from Wasseypur, and ignites a deadly blood feud spanning three generations.",N/A,8.2,108925,Not Rated,"Action, Comedy, Crime",PT5H21M,321,https://www.imdb.com/title/tt1954470/,tt1954470,https://m.media-amazon.com/images/M/MV5BMTc5NjY4MjUwNF5BMl5BanBnXkFtZTgwODM3NzM5MzE@._V1_.jpg
248,Drishyam,"Desperate measures are taken by a man who tries to save his family from the dark side of the law, after they commit an unexpected crime.",N/A,8.2,102612,Not Rated,"Crime, Drama, Mystery",PT2H43M,163,https://www.imdb.com/title/tt4430212/,tt4430212,https://m.media-amazon.com/images/M/MV5BM2NmMGFjYTYtNWEwNS00MTM4LWE2ZTktNzZjMTE0OTQyNjFiXkEyXkFqcGc@._V1_.jpg
249,Höstsonaten,"A devoted wife is visited by her mother, a successful concert pianist who had little time for her when she was young.",N/A,8.1,40390,PG,"Drama, Music",PT1H39M,99,https://www.imdb.com/title/tt0077711/,tt0077711,https://m.media-amazon.com/images/M/MV5BNTg1MzJiNTYtZjcyNS00NDE5LWE0N2ItMGIxM2Y2ZDMyYjJjXkEyXkFqcGc@._V1_.jpg
250,Gekijô-ban Kimetsu no Yaiba Mugen Ressha-hen,"After his family was brutally murdered and his sister turned into a demon, Tanjiro Kamado&apos;s journey as a demon slayer began. Tanjiro and his comrades embark on a new mission aboard the Mugen Train, on track to despair.",N/A,8.2,86197,TV-MA,"Animation, Action, Adventure",PT1H57M,117,https://www.imdb.com/title/tt11032374/,tt11032374,https://m.media-amazon.com/images/M/MV5BNzEzYjhkYTctMWNmZS00MTc5LWI4OWUtZjFkNzNkYTNkMTJlXkEyXkFqcGc@._V1_.jpg
